JobTitle,Company,Location,Summary,Salary,JobUrl
E-Commerce Merchandiser - Luxury Retail,Williamselect,Hong Kong,"Prepare sales and inventory analysis reports.
(Personal data submitted are for recruitment purpose only.).
Responsible for OTB planning and product assortment.",nan,https://hk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_Wgi2_nEAFSrMbNj1WHu8bcy3ZYS1iDiiL4Yxr-Sq4tUUWqmHJf_-AuBMvcVi7EJDzr936tvKEPyiLG89a1nE0repgIPpmHpQvQZLSNJpSpIShge9kAtmeyRLVSFGm10366pRAgzzVI8emlvrYHSpTwosMJt3PhIGVhChDrSCxpLf4KBTraL5Orq_zSI5mGj-h8B5o8gt7Rhyw4hPhu2tWox4_uc3s7br2fm3wczaqkOiHYCA_J5JrGObCfmMUyZPFvefg0O0hnVOxh-Ie_kamNE99yrn3ZxcC3nOtj5nWOLVUAaDeLMkqXh4mzXfWPSx0kWtPi9-6FMgp8kWuBZo2UsxexkFh_9xrR-FnyBWSOzu3UTa_xzahXzdcfy3uFgzknxvDfRzy493m_qU3aZNH-yJyMVbayp2-kZ5U1P7txNFJUjiEDK8CLK_D9bmp6hYv3jjbSaCTgzAmElKg7unjnJYkMxMrvTSozbW5t0SIPRxFrCtFyd1_dH1rD_rEbBfMDmBXrKp91h-vn9ktXIoRowE-n4aU7Cqd2h102u_JmCAout9H24JM45DioDmJ0F-byo9bwt4FhbqRcHLBJOpQZ0Yz1tqeC_zIiRaru-5v8IdulqDJnprWBTECCbpnfam6w==&p=1&fvj=0&vjs=3
Credit Analyst,Aptitude Asia,Hong Kong,"Financial analysis and data analysis on target companies in APAC, with a strong focus on China.
5+ years of working experience in research and financial/credit…",nan,https://hk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BBhZYZZ7bY_Q2-fWzXB8nQYCzWpr80zNz3fSsAHgtb9uW7t4haRcxbu3xc-qd0Hbu2EbSIFU78Rq5XguchapIstwqh074rN1WFAP3bTscPIsc-sk9BhbvrBss9WX4QXNipEncEn7db_ntftBmDyian2TQz74aBVh-fKSkOVecVTyGKEPq1FPR7Jbbm-psZzb7U-HYFxZMXGfH8jECz5Gqib6RvmxL3ORouF6HJyCyCJqP7ZQTfch-ZqcwSUgSuJglzp6eoOSLAXeK7YQjktHUeggKeXjrQfCnpd2-zPStB9_c_D-mywdOCZjEcW5KjWjdOYLHHnLNObWsZN5wZv2_70IJRGqWvb8bRAjCgc_DAL19r5BzmRToteKF7ASri-u-1Rxzl_94kdZTHEe3RMowVza3k4dEJZpb6tJVfHBXytamZHVv3iOTPrq6rdcs1E0kFUhx8XYHSYiPkX-WIqX1pa_LZAh7lvo3oh3qn-e9nwF4rp9i1II-NJbe8DfkenT8zc8Du6QL--nVGNvmcLm-Am66Us6on14IaY_6rFWtZ5aDBk7EWc9bSInWf-S7xZZR6WTGPMbBZAHCniPCiH4zkGyZVvOPW0Ir20evOLEGW_h6LTywXovfm4BPCA0Z5Je9MGREdiBxzdxWBaeplv9_2H02npZMiSMKYvGE2ZkqPkw==&p=2&fvj=0&vjs=3
Assistant Procurement Officer,Hong Kong Trade Development Council,Hong Kong,"Prepare procurement analysis and reports for management review.
Their personal data will be destroyed six months after the selection is finalised.",nan,https://hk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_Wgi2_nEAFSrMbNj1WHu8bcyCYH3SaFkgp6gog4n0iEm2EPx_qmH-xGfIJTdHKDZNWfZ4T96yrz8JwFrFAcKPGdu1k69viCMfTDdR8Q3hLD5Z2fx67fS24JAkC5SpTShWTJpBWFCAY4B_8cXz1yKNy2cobWJ6MN3mvgZa3CopeClnQ5pqOuPNap9rPrOYPv-L3t5eejScvGUbxO7O9v2enntAU8_vinBP6cECBR5GeCNbQ-cEYpcTrgwTyKXAB7J_jW9uQnJaIb6niHB4ELUG9oiJUP_W8GYpEMW4pZ08WQR1u0GzKYcKA-xrTXvkqXyT2IO_szxH9mS43BwqN6uyra1nP7TSXAypckjV1RF8FrqmKcFkf5ltbglSobGhq1ODhZwjgfIQzh9cN59eM65AYZXdbNHGmYMZ6v7s851tbkS5Ct11Mzzoa2ld32Elg3a_uWWmEMTjQ9CThrolraLeDHvqGxVTkURQS2K--_lJoJ5XtuQyD1IHJCSTm319_JNI4fD0cRWGU1UJpuLEdQ1GI5WfpQd3PWpmQ2bY6u1yoK36oRdOuvfN9r5vdxhtStmxJXbJGbvp90K2GMRlIY-gUk1ijLfCNgCRPRWasF_P5cMPoonRe4NiaqIFQJOTFI6oYA==&p=3&fvj=0&vjs=3
Instructional Designer (Job ID: 5495),The Hong Kong University of Science And Technology,Hong Kong,The appointee will work with faculty members and teaching assistants in the Information Systems area in the Department to redesign and prepare new teaching…,nan,https://hk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_Wgi2_nEAFSrMbNj1WHu8bcw9EZ7rpyYtuGJj6OCLNI1G85ZtEnhVbmX9XK3kcAxYWWFLyETDNiBMA_BDsYJrO_Y2Yzm-CvyN4w7RbEHxgT18gC6g1pjyfHbLIU2sc9ha3sVrzsppaVnUgVELGHG6XESYyIiN7y_oFKlWXMJE86nCqurs-dxmw3zFens4N2R2JOMrVUwS5M77ovKfa4ubnrcFgJ3rjW4KuedoJzFUN2zgkwxyU8sZFsL_P4hf8-VAQwMAofAeef8KHLGfN4zjoTxyxypxG31F1cmhEX5svVyDMso3KggGFXoHQXuvZvcTbHjpjiAYw4IxsUBUW2ZVNO2BzS7XfoLyuAK0TFdW0y-E834RO2GaHgilbVZK9fmUc_uCO7vR01qim3BIb-ytoyRsssq6y40RFV65FGbLG6G76umcRhi4gfsE68ptiC8OICP5WNs3kjsU0vxtn2Pc2S6z9JCLyZ4nRQRIPG3NxvSYwk3MGCqaSQj_8mGMPSqoBYSWxvJQJQgDHgk7CriQbOvSu_cBJbSygaYhlvRlb1yZtgmBzKUKQ7BzuehPUtz763qeSfBy6FwYtRLrWN9MP4D3QhVuAZPi9JvcaOfGuVLUK-7868eBMIHNfZI4In1pbg==&p=4&fvj=0&vjs=3
Assistant Accountant (Accounting Operations) (Ref: GFD-AC-AO-AA-CT),"The Hongkong Electric Co., Ltd.",Hong Kong,"To prepare reports or analysis for monitoring purposes.
Personal data provided by job applicants will be treated in strictest confidence and used only for…",nan,https://hk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_Wgi2_nEAFSrMbNj1WHu8bcxL9fJXw0ruBVAC56UFQhzMDMWzlyC_NbOvq9uPhT5XBDqlSxmfomNzGeR9Rov6ZzEUypcdgBz2yFRFGLOjrahhRn9fwbcBMl8ajsgw5PD4-vmRstQJ3TK1uRZTjsYW3h6unnTZ2mYHaVNxt7TDOB0XIAUom3xYIuLK_f1R5DjYEF9yNCCprJrNGK0Fz7cim-MXmms1dwoaP4G5lJS6Bwdt3rjzGBMgIiy-U_YhcIyvboMGQwtU1Cz3nsGyJevtx8spGXTFIpbYolLUAEYawEEL2j7vwd7mTmQB9qWljnLQNMkYCpQ-kh0xvku09bF0SFrh1xygkSeZ59Ys-_hvcXBx31_aNKmtv33rgHdjgfO5cfpy7-8ULR94k6HYWhuHCQr8A2me9_Udyd-ZSIVin_2-h6wXNMLl34BCpHFcqDgHgz4LwZ6vNWCvXfqUVV7_mMUtrogxkfrNloDNzJbqNpTbd69PNpS7bs_OwchvSQlp4CX8_DGvaD3sYzXlD6PthvJy-BhWSRRAAA21x1yelzKcDmsjfCk-L_MpzmV_x1MEHg7_zAgpR63R8Rbfic3FOfk7ZVZ3GQC80OlXV3lml8Ddds4Ce5lcGqk=&p=5&fvj=0&vjs=3
Computer Operator,Primetech Technology Limited,Hong Kong,"Drive problem analysis and resolution for incidents that affects infrastructure operations.
Primetech Technology Limited (Primetech) is the leading specialist…",nan,https://hk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_Wgi2_nEAFSrMbNj1WHu8bcw97-oylah-kzMg2v0YZWsi6749E2V3gPqzISus8sq94UrwPr7U6_74VkpzXGHIa-7LD_ZjPxpTQDNVoEvHBU5-yNip84LIRPnBQ-P4w-1BTPCcobsCpoyRXNAnOxWpYpbt5fsvTVWOO3gDPehDAI-aOk1O3L7Cny-Z1JPJEoF6bBwxko1QhOxXCKmK7OGxZY7gtMOxlhHNOJgK2DqyhO-ceSBABLmPIJzJev2qVZnV_jEUdh_9rEfomHmbjABVlC6cfmm-7T5EvQUTmwOcHAF5RD01eGM1ni9oQ1n39u7_d73LA0REVQCEZ9I7rfT5aD5JlvEsuOeZELgz0GLzAb_j2BtNVdR_XVwKxkADQyjr3X-jy95ckNUz5XTqv2bzWYYaPGPCP9yRpGmR9JZFelGtKY1TnQr-nWpqdIbbibQ9DpHnNWPwGj4TyOvh1SHXQIojtmIylPEkUzM8Xru-FP9J66j9zIUn9zBHSMI6B-zn2L-Lfh6OuVqUYYMf7fQFJNRJKxm36DlfGGvbze0oBuG8SKZcig8tjAbIzxMUoFV3ScxRqr9ezmSB03C0sVslHlWDpiRt_gxmTsio6p7KlVA4LUz9XNFlrqlVDlLbDv_usg==&p=6&fvj=0&vjs=3
US Listed Accounting Officer | Open to Fresh Graduates,Robert Half,Hong Kong,All applications applied through our system will be delivered directly to the advertiser and privacy of personal data of the applicant will be ensured with…,nan,https://hk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_Wgi2_nEAFSrMbNj1WHu8bcyQ1o11ZfDu3_7hjBz1IxX9M4D2IFBVOcs9beYI86KvzvFFjh4EkeEVhzyMSSSeMJclR7evKivuYx_e4c6q91n9_VsFOAG35soRcjUJJANWCEhsA7Lief6Z3Gt_CGAy6zauKgu1wJkv48ljD4RDiP-H_mOAX1BxQ-EzCeQCKJ6is7QFAzb63SM6_5gjYiHBje_sqzo1sZbJKKupItukE5g_IBsSNzAHOHsQPBGyQoz8mr4xrGz8IuQxam60sMwIq12tLEIL6C7lSMvEP0IIgcwMs60mmJ8688tKLX6yGy3lfOzaBbhNarwQw4Xl6-IgdnhQYck4K9jK__A7r-PdxaGdSBaF_TfWcakjnmWUJfk9YimNlMmAcFIuxlR7j2m8DWboLdTY-1Bq49xtwCF5YXoA7auUPCTDHDzeaRZBEdIlm6WRZWSRKpLNrGrwnzE5jVDawki70KYF62Uc__nBxAw8Ha16EZvhrigYQnz-ZZntF46yDYVnXYhsQLXUlPgn77TEvWLqmjD5j3k1fZqxHYTLr2wDr0jhWS15lxDeWubMIDPZEJxJUhB5JDHwtooRKTYfaU7xUC2WLowDv2QFi1OVV08etjIKffNV5S6wrQXEEQ==&p=7&fvj=0&vjs=3
Assistant Procurement Manager (Raw Materials),Lee Kum Kee International Holdings Ltd,Hong Kong,"Prepare management reports and regular performance analysis on a timely basis.
All personal data provided by the job applicants will be treated in strictly…",nan,https://hk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_Wgi2_nEAFSrMbNj1WHu8bcx39eWVdqPSrQPRcrYQcZ3zv5t6e36pIh6WqR2fS52zl-AY3Q6ayASRk3U6R1RsgWpchfPHf3REpl5JlSxwJnURfhH8cSvtEHEo0GWNI8q5GzDeNj4heBvah4q7gjOFbmRkfUHN0GL1T6UKJCyfVyDNtNo8a6-vGsZySTyCY5wXkDLC3y2vhqBJs-Uw4JWMgM1rgm4iUWo2gnEETOkc8rUiIyShFmgH_KICIJki8jHH_iEA6HwjkgQwqRPKkhH1S6md_J_RGyZ1Fh-UOr2NopG9Z-hanvz7a-arWPB7_GfFqjEe-44mLwb3EES3MPnsfRKgRtAFdLajyldaHH0jjGK1r6R8ENWoIk1QgR5hU76SVhXAHxxw28tMB2TDmpIIiHyq1PIHIcfks-y12tPzvwDYYBrHHMM9KwhN8RGmkH2gEANJEhq__T0jtePSdE4kIVoynJcSpZEr1N10ShneLyy4DheP65uAjw4aVs8ELCg8BXNuMn6kEM-3QgBsKxiiTmX0SZ1TRPP1oPvMFJgYx8VN3muWE29jUKiXlA97UAetvX1EgJe87GIrxI8VTUbLsel973lLUqfw_HU7Lv4tqg13MMFsPS5rO7ObAwNnAFhVZA==&p=8&fvj=0&vjs=3
Financial Analyst,City Super Ltd,Hong Kong,"Data collected will be kept confidential and used for recruitment purposes only.
All applications applied through our system will be delivered directly to the…",nan,https://hk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_Wgi2_nEAFSrMbNj1WHu8bczSWhPAvMr2VYkl_u4uAJA7QWZlWQlCTRCaSSW_GMRmCToqFODgcSzoropbbG-KbwFV7MLhqAOYimRPYpRjOtmLm1fxo8e93O3_TMS-kxPAtZaOlo1uTTc6YHf-X5vfw6HKHkXV8zMyUs2wWb_7TGUdttg2ZIROTkJqt5DdHg2570h_MKvSN9p4QyJXbhnt5AKXTD0cYUyeYYdmPhcD-i17iFXbVz6z-qMOE4P5WIPP3GNsTtGkWP6K9_bLAWYfiPGdo2kFVQ3J5McfQCSquvLHKyLHy7n5WEuSmxOpfGRwxawmGAMzaf6iizLvwSoNW5FVYTx3BfPA366by_wNCYJP07EOV1gz_k3nc13rnRo7JkdaynqEq13IsAvRrHCmCuRMnXpBstMW0oyEVF0NmtT-mcPOXDomr-iPolG4XoSA5u5EKRNN58m4MLLNW29Y3dS2USnyOZADHI8Hz2EAdisXD98bCqV9Ss0stNuQb9nThN9zmdJ_Oz1laXf0ce8tuLGQ8g8kTWiOVa6_SO99tnzhbQl8iuHxRI_cDH0XGHp5xs6UUBUFyy9V1sWI-wa0k7hkz4Ik1gg7R244CBfcAvzS2O8OFMWWl_dmJHZi1kSaRg==&p=9&fvj=0&vjs=3
Senior Buyer - Menswear (REF:-IT-SBM),I.T Apparels Limited,Hong Kong,"All data collected is for recruitment purposes only.
All applications applied through our system will be delivered directly to the advertiser and privacy of…",nan,https://hk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_Wgi2_nEAFSrMbNj1WHu8bcy3ZYS1iDiiL3gISZ2HCdGArgsh-Xoh29nqZ4FIleEkGjR1Y8f7Lvkocw4G7PbAQbc9fdussWgzYFM_z6GbId80FA8fqZdkEQqXS9OcoO2QB0_C16w-G-4Hio75PLCMEoJdHljYMzP6UDXasDqCEO4WWnA30Y8X9LSPzqAiQ3lZxmVmMQC1DlEPeBgCWzy3QFeQ2eeJIFLiBo9TijwtXZP_EsyaEGwQltybMK65VpDxn6A9_8T1abxKOitu0iWML25TJzD06SPlq6i1bGj2LA4uKHfcNOetFiKaYSlBZs_7kJQOxDN6no7Fja9eQVVBJCrvTUCWCFY5KJ13xVbZR6HcWNisSd5dPs5kIxrhVgfK-4ysKfxo2Xb4tUUJHXAkg83V3V_6ubtqWxoUqnlJi8yAETNv4tLTkxOllXhNeLwz0ah2I_QQGQ1Q4d0YEykLnY2xltwBhJ5kssuyGPAsREh5UbrDUncCRf5Swiz-DxvpptfAb-powkOi3pzYtY9HQntqp0ei69ST1hn90TI1kqNrtuuHA8Yhrfl9a4Aw4F_xhZbLaJQiNjqp5p10f5zzF0c44qQQM3AS8POCfsyUB2gZrL7jRI_L8oNJDzd2LUAdSA==&p=10&fvj=0&vjs=3
Assistant Accountant,Hutchison Telecommunications (Hong Kong) Limited,Hong Kong,"Perform analysis and provide support on quantifying financial impact on various business models.
Personal data provided by job applicants will be used strictly…",nan,https://hk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_Wgi2_nEAFSrMbNj1WHu8bcyCYH3SaFkgp5xyMxIp4e65HXmJc-cHBaH2HYw5Mpe4pm31Y4fs1B6h4WDiLosuIiM19fKoy6ysyah8HH3xxb1A42jBTiJyhGVKopWhWymIcszLc9gneVLRoboDNdE_m8AhxbT8rgA_R-J_YzcO6uhzA1nfE3K-Sv136yS2G-SOcz-wtFWeJysJFwC4Yigd0wD18sY-W_Z-fzzpMwrgteO5pdsBjcbo4WwJfDfUrpHX0t0ytBZT0P17D2nJAqH-IBWAu087e5uCauzMQy8QKf8F6vMMxTQisO8kuDWV1wzhEZ_5BH7VGPefSaNUO_8s8NLJr-Ch-xtXDGdozrXOsotZFLlwC4BDvJvONcqEuU865vG1Dp69vELDvbg148KprzykeqJPhxYmMPWOPDtoazrxjpFUOf2nvA6jNTkemIbqGdYGzFk6Zh33djMN60qzc_Bp5pOMd2hT_qHtN0i1n3yiR8XTBNPyskzpUzYSTgBmho2ZkqV_jN5Vckl8Ddi4YaILP-529cIUOKRAIUsoOdjIyFo668d9yb2LANMnSaYNUB_adxu9zXRNTlzRkt2qAnH4sEK4TVDGDOIlziwYbPvzWt8xlBs-8JI=&p=11&fvj=0&vjs=3
Assistant Manager - Financial and Data Management Team,Bank of China (Hong Kong) Limited,Hong Kong,"Perform cost allocation reporting including monthly allocation ratio, standard cost variances analysis and actual operating cost analysis for providing…",nan,https://hk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_Wgi2_nEAFSrMbNj1WHu8bcxRpuBKBXgswimlJxo5Xgt7oaGh1ZjvDGilI5dKqRrxlyds51DVDXSHYTRhAkdEG-Ow_sHiaqZDetEnYOVejheULn7kVvZFwAtL0arNDHoN7M8Bd5TZzaBhk--P4oMNC_hcYHi55gOzh_SakuvF7ZQGz4nICeau44Ec1XYwCIGtjwFwiP_nfPSxDxoDbFeJa2TsGkL4aou7tYr6QS0yDy0XS0MkGEMRV4W3SA7UFzvB1cX_tAHhiKDKs6SEJrQkc395JMEtvAg9ve47wAwOc2Fbz2fCaJL8Eqwo2PByuc0ofWROQeHMUmdcAeciNW6zleDxdIzacvf0SBwSDWE1Lo_fNh7HAfgc0VZM7_oBrzXGpe542xEwx7hes3gV60tHcw5an1W6RHSSIPbqDg0UWih29bQqA11lqZfNQkMk3nYXnZsRrj6B22F5apXgXrrXh1H_NqK8EIf51RyOovwtcCSB-vNeqKrhzMrDPLCfUNWf6VH63kyVISgJMBDq-iSC7WOSSNP2BLoctk70FaD97YI8l2HqffGL02f3QNLJlOocWOmQMxtAxDQcUuAySLiMxuz1-NMt-9GTvlFmx_z0XhzJf4oii_B4M7PsCMCA8s5TJA==&p=12&fvj=0&vjs=3
Assistant Officer (Retail Management- Sales Team) (HRD-adv-20-010),Hung Fook Tong Holdings Limited,Hong Kong,"Responsible for sales data analysis promotion forecast;
Hands-on experience in Retail Operations data analysis will be an advantage;",nan,https://hk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_Wgi2_nEAFSrMbNj1WHu8bcy3ZYS1iDiiL20_ReorkcWQPZmtEfW3i6_foai3cn0CBv5sNsGDB1epYA0IeB0KeKITQTzdYv-6lEttToXUWWngvDtMENntMBZ-BOSoP76eRVx8lgBNG-GRvVw8Bi_A1waWjFb80jOtCFluz4UXZUJqO9XrvWm4jHRDn0iNQe9CrCaLae4RzdlclCcvK_4zlsVWUorWeOrRSqi_uJzcTNkqv1HGIDr6mDdJitYajvqeIrc8OlBBQM4vz7OwllWn5-gFJ4CIKUjowp9ZZwiQZfOTYMbwo2-jn97H0GeILRsNN4NmExcrYAnaqiRYMMw4Dn73douoxfEviCziBWfv-eOU4RxKAP3SBsng0bhxuLLwqMx9Wq-z0aVX4NJTaOaOI4_SNRg8f-fgDBbiHhXQEz3WiFvpZWrbJB2RxpjXP6If7Q1_t1SOgagAXsrEYz3O_kRN6wUgmPmiMHxRd65RjqOvqVcmuLYVKh2aV4qB0k8LXFHpD-hc_wnZrAJ-OOc1GjsS4HI4-Ss6ep9qB-1CZuAomQCF3lCWoeV00f7vQxm43LwTTLI-mSXV8MQo7hWe4foX5LeB1LowmA8IiUigsRXL0RPJbM0Zm_RcBhQfIsL2Jg==&p=13&fvj=0&vjs=3
Experience designer - 3 month contract,Morgan McKinley,Hong Kong,All applications applied through our system will be delivered directly to the advertiser and privacy of personal data of the applicant will be ensured with…,nan,https://hk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_Wgi2_nEAFSrMbNj1WHu8bcyU9GQcF7OnR3R71rx-U0QTmkIgVeJafNHL1bXUzFfn_ocdxOQNJ1DNdWpONUFbxwfOysebAXe2ylmKo0onWLFSkrejoHoAb8c-_oa--5bOc92E25e0Mj-qyGjs4CxngPvNGXloPgqiGaLjzXwmMH4EKYKDAhFoPVvJ2iNqzK-zvN-Vde5lNnZoLriC6CrFnOI-gfBAaCUkCy4cYGm0KwVJS6_nNoY2rx6tMq915M2hJoF3MkVb4a7baRyvHS-RaxuSQOttyBxDWP41aaqj9S_R6h-nWC5jA0kRw85yoOBgMb6J9GW6_9oVK2A3AHd3xToOqdpx53-mI831vkMWY7otQl14CJLh-LObjFyi_36GvXVLwKYWLGTXYmLDaFfUNY4K4RcukRe1pxcSCD77ILaSMXAibwYLTM0m9vuENrBvEzWuPZvNUd9wNIkgNRxhf8zynnqDL6V6gYfDeXgJdnZJRvV6lH0_s6x2lcTNJyydeMR8gHo3-crSUNhmzb114YithDISFGF-pj_PSm_EG8XdxDnPlnW3G0jUHT46XQJGL6r4V2Fs08Mu9cxmz0MwrtUVrsLc163ZrjCAh2aGlGVLMrERy9XQpS0Y496fbhU51g==&p=14&fvj=0&vjs=3
Officer / Senior Officer,COSCO SHIPPING Ports Limited,Hong Kong,"Good data statistic and analysis ability;
Assist in daily HR operations, includes but not limited to recruitment, leave attendance administration, MPF, staff…",nan,https://hk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_Wgi2_nEAFSrMbNj1WHu8bcxRpuBKBXgswoUzuaZObfRcqr3Sg3mw4VOZL5Ph2Y-MXqaCVkzmDQDfktz3Qi_MO022AAPLncrIOwWN3grQCdfsqGXR2ZAqcGFK4EHmKIlOIM_sGSML4pzX-GYGyZfohPt7fIwQbIrfqTnEYOnBkdYoCei91V4P98uMrMNHZ8OY9Ez83A3w7VC7Kwt5CTqXshn6Nj3O_QbqtT1MKiwwjiXWYCIGPWfIJAU3HdwJw6cky7irqubkqL0HcxHZeX61GTROhlREujSOBfYc5fRNzUE-xCwTdVS1pXkQLZg4I2AlxH4x9PPToHIse4d4YoRgp76H50ueqhnErYaxQiyPloqwmgGEb72YZ5HQDzGaMfTHWQq4Sv22-IrhohJ311qVe_TnVyqEjDRqbzlD1doFgjAK_tyLXTykZ4sp3Rn-Ia3SKDM1BBjX44l-njQrXzIBBPIBDt_XFz-Se6IL8onD1p4voQGxhVuIflkcx-BppS86P5JZI_e0o2eCYBH9AEfEkigTvWtNwoGmCYEtD31JYEyfILgKO_T8wHPyhjZxJ2ipkslVdplK0Aq8-Fxp12I2p_KmH4fRFI_jzbzLRJsr4ir4EWhnVnBJdjI=&p=0&fvj=0&vjs=3
Senior Marketing Executive - eCommerce,PARKnSHOP,Hong Kong,"Perform analysis on campaign and channel performance with the objective in identifying market insight.
All personal data of unsuccessful applicants will be…",nan,https://hk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_Wgi2_nEAFSrMbNj1WHu8bcy3ZYS1iDiiL8E7jXutBIiExDWAIn2GFqrYV7HhJrmU-VtGAsidRKIJO7lqVkBzM0PNeiBAX_XR0DHPkhKj3w4YqL7hg3u5-eHrZ5A3AooR-6WhbLpEv3k8x5I1-9JHsADhcYji3a40ICRDOw8FObS1OFKSekV3ob8SOudfJ8RlAi1bfMFZmkgowNxRUX6eG1Q6OvhklK1pavQc0RGtEffyiB7btMfk3PDHj2qHs3tCMJC8rj5Da8tGCRIgYDagFJJE9haa25EAf1mudYuacroovpDhuIOm2s8NXQ-lBoessVQ1DN338RdhnnaUcOgbhuAsI2GC08mS_vjBGsn2KiLMk0i-vx7TBWNL_IPNNmyryeeeqNkYqTFM_rM2byD_0d9aAUu8nUlsqrY8A7agBjwlZUlZ3DyWy-DMc07rt25-Pu_-vS7J79O_H62im9Jm5tPbP4qlH-NreqWlJW4k0T6JES7Ri3OM5ISZ0CzyQI1Wo-T0ZEjHirDqY1r3ryIjWPDdKX0r0fa9dMM_RDzwPbM6H80tzdf3vLTwQa65_qa-yrrmp7lHv4PflY-wFf3o_3oecZRBjc_OGiYChRJKWrBycfkYBHMXqHM=&p=1&fvj=0&vjs=3
Graduate IT Consultant [Regional Graduate Program],TEKsystems Hong Kong,Hong Kong,"Data Analyst, BI Consultant and Digital Business Analyst.
You will gain exposure to develop strong set of consulting and technical skills while working…",nan,https://hk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_Wgi2_nEAFSrMbNj1WHu8bcy3ZYS1iDiiL1Xsg-QwS1HppC9tv6O28G_mNDSqP7vKOvu1uaLmt1Rhj5IShMjqSwbipZSsxIY7_fIstaYXsSSIqpad0Sn0ewwSHqzRaw8oF1PWUydOKbYgxCUdnomiUMcPwYnzkTNRXGisu60u51KR4SQNuEF5Ots0W2L7E8tUsUIoC2lnsSxHtZUic2Y_ECt1bLAHdV4npx0_9wQ7OteXAqkvELp3WKNwFcHkbgOh3Hq2Cjact1Qf5UwO8mTw-kgTaPii6CDVk0RNYXXXxQ5dzTEvXiRaaFUg_sepMoRbpBMTekWUx6gCAVyAQOtSw8wlXZnnUG444h5jjie8MSiA7oiYTpLMlCGGWHd7gewqf9miTzIMaUyq53ae2YbuBuvKTXaOoIxiPEtkHMFoKd2iziSBLMVd6Vk_g1cO7KPReH8t1wrAuEVKM9i5DoJnBE83JlLhBUGMKRdv9pqzomC18QhclxD5gGd65x00RktYB5gzRX0yoY0__DuZlLDOZfWFplmaaDSlmR4amuA3YjgsGuxlSo0nlT5SHukIWk9p5eCrKzQJT0_BEyFxxmaCVFGjyPtI7C-o2tg8UMSxFXW2p63Au0zPGCVbWc-4L-Mh6w==&p=2&fvj=0&vjs=3
